N,Diff,prevalence,p_error
466,4,0.0005,0.00010084296153056727
466,4,0.001,0.0013440494720025065
466,4,0.005,0.20643422296661507
466,4,0.01,0.6853075148997785
466,4,0.05,0.9999998847908174
467,4,0.0001,1.8853326944068272e-07
467,4,0.0005,0.00010167380899983591
467,4,0.001,0.0013545939879598956
467,4,0.005,0.20746264649131896
467,4,0.01,0.6869044993903279
467,4,0.05,0.999999889873756
468,4,0.0001,1.9014336716249858e-07
468,4,0.0005,0.00010250961021807115
468,4,0.001,0.0013651960669751606
468,4,0.005,0.20849254394197947
468,4,0.01,0.6884957361134223
468,4,0.05,0.9999998947337683
469,4,0.0001,1.9176369059348275e-07
469,4,0.0005,0.00010335038310549383
469,4,0.001,0.0013758558760207373
469,4,0.005,0.20952390318256975
469,4,0.01,0.6900812238522265
469,4,0.05,0.9999998993805672
470,4,0.0001,1.9339428214415477e-07
470,4,0.0005,0.00010419614560119861
470,4,0.001,0.0013865735820119962
470,4,0.005,0.210556712080462
470,4,0.01,0.6916609616462269
470,4,0.05,0.9999999038234454
471,4,0.0001,1.950351844470788e-07
471,4,0.0005,0.00010504691566270985
471,4,0.001,0.001397349351806576
471,4,0.005,0.21159095850679877
471,4,0.01,0.6932349487887289
471,4,0.05,0.9999999080712936
472,4,0.0001,1.9668644024584125e-07
472,4,0.0005,0.00010590271126664774
472,4,0.001,0.0014081833522033849
472,4,0.005,0.21262663033686402
472,4,0.01,0.6948031848243641
472,4,0.05,0.9999999121326177
473,4,0.0001,1.983480922840286e-07
473,4,0.0005,0.00010676355040806218
473,4,0.001,0.0014190757499412676
473,4,0.005,0.21366371545045004
473,4,0.01,0.6963656695466062
473,4,0.05,0.9999999160155554
474,4,0.0001,2.000201834162496e-07
474,4,0.0005,0.00010762945110043276
474,4,0.001,0.001430026711698562
474,4,0.005,0.21470220173222154
474,4,0.01,0.6979224029952962
474,4,0.05,0.9999999197278915
475,4,0.0001,2.01702756497113e-07
475,4,0.0005,0.00010850043137589083
475,4,0.001,0.0014410364040914336
475,4,0.005,0.21574207707207693
475,4,0.01,0.6994733854541759
475,4,0.05,0.9999999232770741
476,4,0.0001,2.0339585460327214e-07
476,4,0.0005,0.00010937650928477538
476,4,0.001,0.001452104993673542
476,4,0.005,0.21678332936550726
476,4,0.01,0.7010186174484305
476,4,0.05,0.999999926670228
477,4,0.0001,2.0509952070035808e-07
477,4,0.0005,0.00011025770289596615
477,4,0.001,0.001463232646934487
477,4,0.005,0.21782594651395237
477,4,0.01,0.7025580997422414
477,4,0.05,0.9999999299141692
478,4,0.0001,2.068137981980911e-07
478,4,0.0005,0.00011114403029655051
478,4,0.001,0.0014744195302991425
478,4,0.005,0.21886991642515352
478,4,0.01,0.7040918333363475
478,4,0.05,0.999999933015418
479,4,0.0001,2.0853873006210222e-07
479,4,0.0005,0.00011203550959171249
479,4,0.001,0.0014856658101267683
479,4,0.005,0.2199152270135032
479,4,0.01,0.7056198194656167
479,4,0.05,0.9999999359802119
480,4,0.0001,2.1027435981313403e-07
480,4,0.0005,0.0001129321589050658
480,4,0.001,0.0014969716527094556
480,4,0.005,0.22096186620039526
480,4,0.01,0.7071420595966267
480,4,0.05,0.9999999388145175
481,4,0.0001,2.1202073086090678e-07
481,4,0.0005,0.00011383399637787672
481,4,0.001,0.001508337224271794
481,4,0.005,0.2220098219145663
481,4,0.01,0.7086585554252556
481,4,0.05,0.9999999415240424
482,4,0.0001,2.1377788661514074e-07
482,4,0.0005,0.00011474104016973019
482,4,0.001,0.0015197626909696504
482,4,0.005,0.2230590820924403
482,4,0.01,0.7101693088742822
482,4,0.05,0.9999999441142461
483,4,0.0001,2.1554587070760078e-07
483,4,0.0005,0.00011565330845808575
483,4,0.001,0.0015312482188890586
483,4,0.005,0.22410963467846634
483,4,0.01,0.7116743220909973
483,4,0.05,0.9999999465903511
484,4,0.0001,2.1732472677005177e-07
484,4,0.0005,0.00011657081943827752
484,4,0.001,0.0015427939740455532
484,4,0.005,0.22516146762545675
484,4,0.01,0.7131735974448239
484,4,0.05,0.9999999489573527
485,4,0.0001,2.1911449865630317e-07
485,4,0.0005,0.0001174935913234032
485,4,0.001,0.0015544001223828374
485,4,0.005,0.2262145688949193
485,4,0.01,0.7146671375249476
485,4,0.05,0.9999999512200289
486,4,0.0001,2.2091523010914216e-07
486,4,0.0005,0.00011842164234432406
486,4,0.001,0.001566066829772117
486,4,0.005,0.22726892645739039
486,4,0.01,0.7161549451379586
486,4,0.05,0.9999999533829504
487,4,0.0001,2.227269649823782e-07
487,4,0.0005,0.00011935499074966494
487,4,0.001,0.0015777942620111007
487,4,0.005,0.22832452829276095
487,4,0.01,0.7176370233055035
487,4,0.05,0.9999999554504884
488,4,0.0001,2.245497472408431e-07
488,4,0.0005,0.00012029365480559218
488,4,0.001,0.0015895825848227796
488,4,0.005,0.22938136239060547
488,4,0.01,0.7191133752619466
488,4,0.05,0.999999957426824
489,4,0.0001,2.263836211824355e-07
489,4,0.0005,0.00012123765279592469
489,4,0.001,0.0016014319638549823
489,4,0.005,0.23043941675050006
489,4,0.01,0.720584004452043
489,4,0.05,0.9999999593159563
490,4,0.0001,2.2822863077198718e-07
490,4,0.0005,0.00012218700302168983
490,4,0.001,0.0016133425646787103
490,4,0.005,0.23149867938234947
490,4,0.01,0.7220489145286224
490,4,0.05,0.9999999611217103
491,4,0.0001,2.3008482030739685e-07
491,4,0.0005,0.00012314172380156752
491,4,0.001,0.0016253145527880264
491,4,0.005,0.2325591383066985
491,4,0.01,0.7235081093502828
491,4,0.05,0.9999999628477442
492,4,0.0001,2.3195223397554088e-07
492,4,0.0005,0.00012410183347166814
492,4,0.001,0.0016373480935986118
492,4,0.005,0.23362078155505162
492,4,0.01,0.7249615929790961
492,4,0.05,0.9999999644975566
493,4,0.0001,2.3383091640738485e-07
493,4,0.0005,0.00012506735038508854
493,4,0.001,0.0016494433524466556
493,4,0.005,0.23468359717018183
493,4,0.01,0.726409369678324
493,4,0.05,0.9999999660744939
494,4,0.0001,2.3572091190082745e-07
494,4,0.0005,0.00012603829291246704
494,4,0.001,0.001661600494588411
494,4,0.005,0.23574757320644268
494,4,0.01,0.7278514439101447
494,4,0.05,0.9999999675817564
495,4,0.0001,2.3762226508683426e-07
495,4,0.0005,0.00012701467944153944
495,4,0.001,0.001673819685199085
495,4,0.005,0.2368126977300753
495,4,0.01,0.7292878203333916
495,4,0.05,0.9999999690224045
496,4,0.0001,2.395350205963709e-07
496,4,0.0005,0.00012799652837680586
496,4,0.001,0.0016861010893716166
496,4,0.005,0.23787895881951004
496,4,0.01,0.7307185038013024
496,4,0.05,0.9999999703993655
497,4,0.0001,2.414592230604029e-07
497,4,0.0005,0.000128983858140308
497,4,0.001,0.0016984448721163448
497,4,0.005,0.23894634456567188
497,4,0.01,0.73214349935928
497,4,0.05,0.9999999717154385
498,4,0.0001,2.433949175539851e-07
498,4,0.0005,0.00012997668717062982
498,4,0.001,0.0017108511983594532
498,4,0.005,0.24001484307227772
498,4,0.01,0.7335628122426641
498,4,0.05,0.9999999729733007
499,4,0.0001,2.4534214859706083e-07
499,4,0.0005,0.0001309750339235638
499,4,0.001,0.0017233202329424158
499,4,0.005,0.2410844424561327
499,4,0.01,0.7349764478745145
499,4,0.05,0.999999974175512
500,4,0.0001,2.473009614867294e-07
500,4,0.0005,0.0001319789168714447
500,4,0.001,0.001735852140621219
500,4,0.005,0.24215513084742524
500,4,0.01,0.7363844118634066
500,4,0.05,0.9999999753245206
10,5,0.0001,0.0
10,5,0.0005,7.882583474838611e-15
10,5,0.001,2.509104035652854e-13
10,5,0.005,7.712337435350491e-10
10,5,0.01,2.4167843171163383e-08
10,5,0.05,6.368983144533491e-05
11,5,0.0001,0.0
11,5,0.0005,1.4432899320127035e-14
11,5,0.001,4.597433544972773e-13
11,5,0.005,1.4080406840477622e-09
11,5,0.01,4.393892638621111e-08
11,5,0.05,0.00011193023676758784
12,5,0.0001,0.0
12,5,0.0005,2.4646951146678475e-14
12,5,0.001,7.87370169064161e-13
12,5,0.005,2.403733878608705e-09
12,5,0.01,7.469708285245957e-08
12,5,0.05,0.00018394627042728207
13,5,0.0001,0.0
13,5,0.0005,4.007905118896815e-14
13,5,0.001,1.2784218128558678e-12
13,5,0.005,3.889805921808431e-09
13,5,0.01,1.2037294516709096e-07
13,5,0.05,0.00028656911839231025
14,5,0.0001,0.0
14,5,0.0005,6.228351168147128e-14
14,5,0.001,1.987077169474105e-12
14,5,0.005,6.025621668293013e-09
14,5,0.01,1.8568942838914637e-07
14,5,0.05,0.00042739047087758664
15,5,0.0001,0.0
15,5,0.0005,9.348077867343818e-14
15,5,0.001,2.97806224125452e-12
15,5,0.005,9.000813094850457e-09
15,5,0.01,2.7621807408007015e-07
15,5,0.05,0.0006146828696831363
16,5,0.0001,0.0
16,5,0.0005,1.3589129821411916e-13
16,5,0.001,4.32809343919871e-12
16,5,0.005,1.3037606882981834e-08
16,5,0.01,3.984317458183284e-07
16,5,0.05,0.0008573116590447905
17,5,0.0001,1.1102230246251565e-16
17,5,0.0005,1.9240165016753963e-13
17,5,0.001,6.126432694486539e-12
17,5,0.005,1.839308660933625e-08
17,5,0.01,5.597537924284524e-07
17,5,0.05,0.0011646414589029375
18,5,0.0001,1.1102230246251565e-16
18,5,0.0005,2.6634250360757505e-13
18,5,0.001,8.47566461459337e-12
18,5,0.005,2.5361389544009683e-08
18,5,0.01,7.686037959420133e-07
18,5,0.05,0.0015464396333420005
19,5,0.0001,1.1102230246251565e-16
19,5,0.0005,3.6126657221302594e-13
19,5,0.001,1.1493139773222083e-11
19,5,0.005,3.4275840055109086e-08
19,5,0.01,1.034440014646698e-06
19,5,0.05,0.0020127788321212536
20,5,0.0001,1.1102230246251565e-16
20,5,0.0005,4.815037257799304e-13
20,5,0.001,1.531130777721046e-11
20,5,0.005,4.551101928651491e-08
20,5,0.01,1.3677986329119207e-06
20,5,0.05,0.0025739403346523027
21,5,0.0001,2.220446049250313e-16
21,5,0.0005,6.317169010117141e-13
21,5,0.001,2.007938260106812e-11
21,5,0.005,5.948477332928803e-08
21,5,0.01,1.7803299230401137e-06
21,5,0.05,0.0032403196189078054
22,5,0.0001,2.220446049250313e-16
22,5,0.0005,8.171241461241152e-13
22,5,0.001,2.5963453609278986e-11
22,5,0.005,7.666016099694417e-08
22,5,0.01,2.284831424281819e-06
22,5,0.05,0.004022335308372482
23,5,0.0001,3.3306690738754696e-16
23,5,0.0005,1.0437206654501097e-12
23,5,0.001,3.31479288462333e-11
23,5,0.005,9.754734076050653e-08
23,5,0.01,2.895278240711008e-06
23,5,0.05,0.004930342414472988
24,5,0.0001,4.440892098500626e-16
24,5,0.0005,1.3177237079275983e-12
24,5,0.001,4.1836201170042386e-11
24,5,0.005,1.2270539917480505e-07
24,5,0.01,3.6268505571035448e-06
24,5,0.05,0.005974550586488658
25,5,0.0001,5.551115123125783e-16
25,5,0.0005,1.6465717678215697e-12
25,5,0.001,5.225164745326083e-11
25,5,0.005,1.527441210180669e-07
25,5,0.01,4.495958469075134e-06
25,5,0.05,0.007164947902586594
26,5,0.0001,6.661338147750939e-16
26,5,0.0005,2.0377033393970123e-12
26,5,0.001,6.463862778360863e-11
26,5,0.005,1.883257021439988e-07
26,5,0.01,5.520264222291793e-06
26,5,0.05,0.008511230581506823
27,5,0.0001,7.771561172376096e-16
27,5,0.0005,2.4997781622460025e-12
27,5,0.001,7.926315159778596e-11
27,5,0.005,2.3016640682271827e-07
27,5,0.01,6.718701953678519e-06
27,5,0.05,0.010022738861930836
28,5,0.0001,9.992007221626409e-16
28,5,0.0005,3.0419000651704664e-12
28,5,0.001,9.641398790449784e-11
28,5,0.005,2.790381691264443e-07
28,5,0.01,8.111495021445592e-06
28,5,0.05,0.011708399183360196
29,5,0.0001,1.2212453270876722e-15
29,5,0.0005,3.674172077694493e-12
29,5,0.001,1.1640310937366394e-10
29,5,0.005,3.3577013980323756e-07
29,5,0.01,9.720171014748757e-06
29,5,0.05,0.013576672706277826
30,5,0.0001,1.4432899320127035e-15
30,5,0.0005,4.407141318552021e-12
30,5,0.001,1.3956746869325798e-10
30,5,0.005,4.0125018041514693e-07
30,5,0.01,1.1567574525472857e-05
30,5,0.05,0.015635510128533037
31,5,0.0001,1.6653345369377348e-15
31,5,0.0005,5.2524651295016156e-12
31,5,0.001,1.6626877652470284e-10
31,5,0.005,4.764263039636063e-07
31,5,0.01,1.3677877766626878e-05
31,5,0.05,0.017892312687543543
32,5,0.0001,1.9984014443252818e-15
32,5,0.0005,6.222578008419077e-12
32,5,0.001,1.9689516683740749e-10
32,5,0.005,5.623080643335499e-07
32,5,0.01,1.607658911728649e-05
32,5,0.05,0.02035389918246433
33,5,0.0001,2.3314683517128287e-15
33,5,0.0005,7.330691609297446e-12
33,5,0.001,2.3186175202027925e-10
33,5,0.005,6.599678946672682e-07
33,5,0.01,1.8790559674020102e-05
33,5,0.05,0.02302647880552111
34,5,0.0001,2.7755575615628914e-15
34,5,0.0005,8.591016786851924e-12
34,5,0.001,2.716115110601436e-10
34,5,0.005,7.705423957782287e-07
34,5,0.01,2.1847987884071607e-05
34,5,0.05,0.02591562953596349
35,5,0.0001,3.219646771412954e-15
35,5,0.0005,1.0018763596519875e-11
35,5,0.001,3.1661628874246617e-10
35,5,0.005,8.952335748269036e-07
35,5,0.01,2.5278422335683892e-05
35,5,0.05,0.02902628182240652
36,5,0.0001,3.774758283725532e-15
36,5,0.0005,1.162980822755344e-11
36,5,0.001,3.673772397405628e-10
36,5,0.005,1.0353100363680312e-06
36,5,0.01,2.9112762779170964e-05
36,5,0.05,0.032362707258672074
37,5,0.0001,4.3298697960381105e-15
37,5,0.0005,1.3441359136834308e-11
37,5,0.001,4.2442616088322893e-10
37,5,0.005,1.1921081255472643e-06
37,5,0.01,3.338325944812759e-05
37,5,0.05,0.03592851194368085
38,5,0.0001,4.9960036108132044e-15
38,5,0.0005,1.547151295966387e-11
38,5,0.001,4.883261572885544e-10
38,5,0.005,1.36703302411334e-06
38,5,0.01,3.812351075072051e-05
38,5,0.05,0.039726634206652234
39,5,0.0001,5.773159728050814e-15
39,5,0.0005,1.7739254509763214e-11
39,5,0.001,5.596724195200409e-10
39,5,0.005,1.5615598010221277e-06
39,5,0.01,4.3368459397785664e-05
39,5,0.05,0.04375934637410128
40,5,0.0001,6.5503158452884236e-15
40,5,0.0005,2.0265011890785445e-11
40,5,0.001,6.390931117650211e-10
40,5,0.005,1.777234417632556e-06
40,5,0.01,4.9154387033900626e-05
40,5,0.05,0.04802826025421525
41,5,0.0001,7.438494264988549e-15
41,5,0.0005,2.3069990362500903e-11
41,5,0.001,7.272499269461719e-10
41,5,0.005,2.015674688049529e-06
41,5,0.01,5.55189074337159e-05
41,5,0.05,0.05253433601655777
42,5,0.0001,8.43769498715119e-15
42,5,0.0005,2.617672745230948e-11
42,5,0.001,8.248396410337477e-10
42,5,0.005,2.278571197167345e-06
42,5,0.01,6.250095832627256e-05
42,5,0.05,0.057277894150158826
43,5,0.0001,9.547918011776346e-15
43,5,0.0005,2.960864886603076e-11
43,5,0.001,9.325940020232792e-10
43,5,0.005,2.5676881738601054e-06
43,5,0.01,7.01407919082575e-05
43,5,0.05,0.06225863019043998
44,5,0.0001,1.0880185641326534e-14
44,5,0.0005,3.339073462171882e-11
44,5,0.001,1.0512813952701094e-09
44,5,0.005,2.884864323760006e-06
44,5,0.01,7.847996410270675e-05
44,5,0.05,0.06747563191468331
45,5,0.0001,1.2212453270876722e-14
45,5,0.0005,3.754896393814988e-11
45,5,0.001,1.1817069545116965e-09
45,5,0.005,3.2320136198471516e-06
45,5,0.01,8.756132262244254e-05
45,5,0.05,0.07292739871651754
46,5,0.0001,1.3655743202889425e-14
46,5,0.0005,4.211053727942726e-11
46,5,0.001,1.3247136720906383e-09
46,5,0.005,3.611126052294189e-06
46,5,0.01,9.742899389209025e-05
46,5,0.05,0.07861186288184474
47,5,0.0001,1.532107773982716e-14
47,5,0.0005,4.710409839958629e-11
47,5,0.001,1.4811836201999995e-09
47,5,0.005,4.024268338898018e-06
47,5,0.01,0.00010812836888307586
47,5,0.05,0.08452641250148252
48,5,0.0001,1.709743457922741e-14
48,5,0.0005,5.2559401275686923e-11
48,5,0.001,1.6520378398610092e-09
48,5,0.005,4.473584595432456e-06
48,5,0.01,0.00011970608791389559
48,5,0.05,0.09066791576931599
49,5,0.0001,1.8984813721090177e-14
49,5,0.0005,5.850764317472112e-11
49,5,0.001,1.8382377842129927e-09
49,5,0.005,4.961296968475359e-06
49,5,0.01,0.00013221002446728303
49,5,0.05,0.09703274642870696
50,5,0.0001,2.1094237467877974e-14
50,5,0.0005,6.498146465361287e-11
50,5,0.001,2.040786095669489e-09
50,5,0.005,5.4897062294889665e-06
50,5,0.01,0.0001456892680717914
50,5,0.05,0.10361681014414348
51,5,0.0001,2.3425705819590803e-14
51,5,0.0005,7.201461649231078e-11
51,5,0.001,2.2607272720520655e-09
51,5,0.005,6.061192332373899e-06
51,5,0.01,0.0001601941062984169
51,5,0.05,0.1104155715894315
52,5,0.0001,2.5868196473766147e-14
52,5,0.0005,7.964251480530038e-11
52,5,0.001,2.4991481106795277e-09
52,5,0.005,6.678214934385807e-06
52,5,0.01,0.00017577600591678344
52,5,0.05,0.11742408205803134
53,5,0.0001,2.853273173286652e-14
53,5,0.0005,8.790201899699923e-11
53,5,0.001,2.757179040635549e-09
53,5,0.005,7.343313880747715e-06
53,5,0.01,0.0001924875932574066
53,5,0.05,0.1246370074152986
54,5,0.0001,3.1530333899354446e-14
54,5,0.0005,9.683132073945444e-11
54,5,0.001,3.0359946778801827e-09
54,5,0.005,8.059109655067509e-06
54,5,0.01,0.00021038263382400224
54,5,0.05,0.1320486562262867
55,5,0.0001,3.4638958368304884e-14
55,5,0.0005,1.0647005499464512e-10
55,5,0.001,3.3368143803613748e-09
55,5,0.005,8.828303794117254e-06
55,5,0.01,0.00022951601119791665
55,5,0.05,0.13965300790636037
56,5,0.0001,3.808064974464287e-14
56,5,0.0005,1.168596330813898e-10
56,5,0.001,3.660903358237988e-09
56,5,0.005,9.653679269749915e-06
56,5,0.01,0.00024994370527642307
56,5,0.05,0.1474437407550635
57,5,0.0001,4.1744385725905886e-14
57,5,0.0005,1.2804279858613654e-10
57,5,0.001,4.009573340013617e-09
57,5,0.005,1.05381008370653e-05
57,5,0.01,0.0002717227698862956
57,5,0.05,0.15541425974642864
58,5,0.0001,4.5630166312093934e-14
58,5,0.0005,1.4006396042987035e-10
58,5,0.001,4.384183016625798e-09
58,5,0.005,1.1484515350157487e-05
58,5,0.01,0.0002949113098096312
58,5,0.05,0.1635577239611915
59,5,0.0001,4.984901380566953e-14
59,5,0.0005,1.529690818458107e-10
59,5,0.001,4.786139151669033e-09
59,5,0.005,1.2495952045554759e-05
59,5,0.01,0.00031956845726144323
59,5,0.05,0.17186707355810704
60,5,0.0001,5.440092820663267e-14
60,5,0.0005,1.668059024240165e-10
60,5,0.001,5.216897247528607e-09
60,5,0.005,1.3575522794573303e-05
60,5,0.01,0.0003457543478552205
60,5,0.05,0.1803350561927819
61,5,0.0001,5.917488721252084e-14
61,5,0.0005,1.816236050444786e-10
61,5,0.001,5.6779623225367e-09
61,5,0.005,1.472642232536181e-05
61,5,0.01,0.00037353009609220056
61,5,0.05,0.18895425280307598
62,5,0.0001,6.439293542825908e-14
62,5,0.0005,1.974732599663298e-10
62,5,0.001,6.1708894660839064e-09
62,5,0.005,1.595192841341575e-05
62,5,0.01,0.00040295777040855185
62,5,0.05,0.19771710269020804
63,5,0.0001,6.994405055138486e-14
63,5,0.0005,2.1440749176093732e-10
63,5,0.001,6.697284504753043e-09
63,5,0.005,1.7255402044003e-05
63,5,0.01,0.00043410036781432737
63,5,0.05,0.20661592783420935
64,5,0.0001,7.582823258189819e-14
64,5,0.0005,2.3248081237881024e-10
64,5,0.001,7.2588054456090845e-09
64,5,0.005,1.864028754450242e-05
64,5,0.01,0.00046702178815671846
64,5,0.05,0.2156429563913025
65,5,0.0001,8.215650382226158e-14
65,5,0.0005,2.517493991049946e-10
65,5,0.001,7.857162032109954e-09
65,5,0.005,2.0110112689097903e-05
65,5,0.01,0.0005017868080383625
65,5,0.05,0.2247903453291571
66,5,0.0001,8.892886427247504e-14
66,5,0.0005,2.722710945590734e-10
66,5,0.001,8.494117520463362e-09
66,5,0.005,2.166848877471761e-05
66,5,0.01,0.0005384610544215684
66,5,0.05,0.2340502021637879
67,5,0.0001,9.603429163007604e-14
67,5,0.0005,2.941059618066788e-10
67,5,0.001,9.17148890167141e-09
67,5,0.005,2.3319110670549925e-05
67,5,0.01,0.0005771109779487693
67,5,0.05,0.24341460576913265
68,5,0.0001,1.0369483049998962e-13
68,5,0.0005,3.173155072033751e-10
68,5,0.001,9.891147678686707e-09
68,5,0.005,2.506575684024792e-05
68,5,0.01,0.000617803826005181
68,5,0.05,0.25287562623707216
69,5,0.0001,1.1179945857975326e-13
69,5,0.0005,3.4196334652847327e-10
69,5,0.001,1.0655020421523886e-08
69,5,0.005,2.6912289337710504e-05
69,5,0.01,0.0006606076155545315
69,5,0.05,0.26242534377189863
70,5,0.0001,1.2034817586936697e-13
70,5,0.0005,3.681149829404262e-10
70,5,0.001,1.1465089766460324e-08
70,5,0.005,2.886265377788355e-05
70,5,0.01,0.0007055911057716191
70,5,0.05,0.2720558666089429
71,5,0.0001,1.2945200467129325e-13
71,5,0.0005,3.9583758493222376e-10
71,5,0.001,1.2323395193192255e-08
71,5,0.005,3.092087928191489e-05
71,5,0.01,0.0007528237704996776
71,5,0.05,0.2817593479523286
72,5,0.0001,1.3911094498553211e-13
72,5,0.0005,4.25200541442905e-10
72,5,0.001,1.323203313585708e-08
72,5,0.005,3.3091078397218254e-05
72,5,0.01,0.0008023757705554191
72,5,0.05,0.29152800193160244
73,5,0.0001,1.4932499681208355e-13
73,5,0.0005,4.562753508352557e-10
73,5,0.001,1.4193158204278689e-08
73,5,0.005,3.5377446994666606e-05
73,5,0.01,0.0008543179259079547
73,5,0.05,0.30135411858134287
74,5,0.0001,1.602051824534101e-13
74,5,0.0005,4.891349547619939e-10
74,5,0.001,1.5208983850101276e-08
74,5,0.005,3.7784264140583446e-05
74,5,0.01,0.0009087216877532445
74,5,0.05,0.3112300778517698
75,5,0.0001,1.716404796070492e-13
75,5,0.0005,5.238550704333989e-10
75,5,0.001,1.6281782921900856e-08
75,5,0.005,4.0315891947084737e-05
75,5,0.01,0.0009656591105073886
75,5,0.05,0.3211483626619278
76,5,0.0001,1.836308882730009e-13
76,5,0.0005,5.605127473273797e-10
76,5,0.001,1.7413887998252164e-08
76,5,0.005,4.297677539866207e-05
76,5,0.01,0.001025202823739635
76,5,0.05,0.3311015710101495
77,5,0.0001,1.963984530561902e-13
77,5,0.0005,5.991876994571044e-10
77,5,0.001,1.86076929420409e-08
77,5,0.005,4.577144215711648e-05
77,5,0.01,0.0010874260040674155
77,5,0.05,0.34108242715933823
78,5,0.0001,2.0983215165415459e-13
78,5,0.0005,6.399614171925805e-10
78,5,0.001,1.9865652567396808e-08
78,5,0.005,4.8704502344842915e-05
78,5,0.01,0.0011524023470316225
78,5,0.05,0.3510837919170533
79,5,0.0001,2.240430063693566e-13
79,5,0.0005,6.829177223721672e-10
79,5,0.001,2.119028397196132e-08
79,5,0.005,5.178064830646534e-05
79,5,0.01,0.001220206038973437
79,5,0.05,0.3610986720325483
80,5,0.0001,2.389199948993337e-13
80,5,0.0005,7.281422131910631e-10
80,5,0.001,2.2584167203021366e-08
80,5,0.005,5.500465435070989e-05
80,5,0.01,0.0012909117289302552
80,5,0.05,0.37112022873478745
81,5,0.0001,2.545741395465484e-13
81,5,0.0005,7.757232634020284e-10
81,5,0.001,2.404994547955397e-08
81,5,0.005,5.838137647073971e-05
81,5,0.01,0.0013645945005695825
81,5,0.05,0.3811417854370268
82,5,0.0001,2.7111646261346323e-13
82,5,0.0005,8.257510231146625e-10
82,5,0.001,2.559032608040468e-08
82,5,0.005,6.191575204561595e-05
82,5,0.01,0.0014413298441767752
82,5,0.05,0.39115683463491335
83,5,0.0001,2.8843594179761567e-13
83,5,0.0005,8.783179739069169e-10
83,5,0.001,2.7208081232465986e-08
83,5,0.005,6.561279952188581e-05
83,5,0.01,0.0015211936287157224
83,5,0.05,0.40115904402613656
84,5,0.0001,3.0664359940146824e-13
84,5,0.0005,9.33519039847397e-10
84,5,0.001,2.8906048332721923e-08
84,5,0.005,6.947761807674091e-05
84,5,0.01,0.001604262073976015
84,5,0.05,0.4111422618805405
85,5,0.0001,3.2585045772748344e-13
85,5,0.0005,9.9145103238385e-10
85,5,0.001,3.068713094744879e-08
85,5,0.005,7.351538726185769e-05
85,5,0.01,0.0016906117228240314
85,5,0.05,0.42110052169030854
86,5,0.0001,3.459454944731988e-13
86,5,0.0005,1.0522135385215847e-09
86,5,0.001,3.2554299256304375e-08
86,5,0.005,7.773136663014046e-05
86,5,0.01,0.001780319413571707
86,5,0.05,0.4310280461302938
87,5,0.0001,3.6692870963861424e-13
87,5,0.0005,1.115908254689657e-09
87,5,0.001,3.451059071846174e-08
87,5,0.005,8.213089534414575e-05
87,5,0.01,0.0018734622524773092
87,5,0.05,0.44091925035891255
88,5,0.0001,3.8902214782865485e-13
88,5,0.0005,1.1826390977631718e-09
88,5,0.001,3.655911062772077e-08
88,5,0.005,8.671939176740917e-05
88,5,0.01,0.001970117586392206
88,5,0.05,0.4507687446901827
89,5,0.0001,4.122258090433206e-13
89,5,0.0005,1.2525127601747954e-09
89,5,0.001,3.870303311170886e-08
89,5,0.005,9.1502353039008e-05
89,5,0.01,0.002070362975566842
89,5,0.05,0.4605713366674937
90,5,0.0001,4.3642867098014904e-13
90,5,0.0005,1.3256379327586387e-09
90,5,0.001,4.094560113188095e-08
90,5,0.005,9.648535463202546e-05
90,5,0.01,0.0021742761666277977
90,5,0.05,0.47032203256963045
91,5,0.0001,4.617417559416026e-13
91,5,0.0005,1.4021259708840716e-09
91,5,0.001,4.329012792680942e-08
91,5,0.005,0.00010167404989547268
91,5,0.01,0.002281935065738483
91,5,0.05,0.4800160383793134
92,5,0.0001,4.881650639276813e-13
92,5,0.0005,1.4820907834334207e-09
92,5,0.001,4.573999656809491e-08
92,5,0.005,0.00010707416958088967
92,5,0.01,0.00239341771195567
92,5,0.05,0.48964876024422266
93,5,0.0001,5.159206395433102e-13
93,5,0.0005,1.5656486107573642e-09
93,5,0.001,4.829866173672315e-08
93,5,0.005,0.00011269152135362503
93,5,0.01,0.0025088022507903096
93,5,0.05,0.4992158044600532
94,5,0.0001,5.448974604860268e-13
94,5,0.0005,1.652918024674932e-09
94,5,0.001,5.096964950102034e-08
94,5,0.005,0.00011853198928946096
94,5,0.01,0.0026281669079870618
94,5,0.05,0.5087129770046437
95,5,0.0001,5.750955267558311e-13
95,5,0.0005,1.7440205946073206e-09
95,5,0.001,5.3756558093809304e-08
95,5,0.005,0.00012460153335658308
95,5,0.01,0.0027515899635285335
95,5,0.05,0.518136282651665
96,5,0.0001,6.066258606551855e-13
96,5,0.0005,1.8390802214440782e-09
96,5,0.001,5.666305868956556e-08
96,5,0.005,0.0001309061888833396
96,5,0.01,0.002879149725876662
96,5,0.05,0.5274819236917064
97,5,0.0001,6.394884621840902e-13
97,5,0.0005,1.9382231375431047e-09
97,5,0.001,5.969289607055117e-08
97,5,0.005,0.00013745206601301074
97,5,0.01,0.0030109245064587897
97,5,0.05,0.5367462982879203
98,5,0.0001,6.7390537594747e-13
98,5,0.0005,2.0415785728644664e-09
98,5,0.001,6.284988884885934e-08
98,5,0.005,0.00014424534914381226
98,5,0.01,0.0031469925944083155
98,5,0.05,0.5459259984926641
99,5,0.0001,7.096545573404001e-13
