N,Diff,prevalence,p_error
479,3,0.0005,0.00011203550959171249
479,3,0.001,0.0014856658101267683
479,3,0.005,0.2199152270135032
479,3,0.01,0.7056198194656167
479,3,0.05,0.9999999359802119
480,3,0.0001,2.1027435981313403e-07
480,3,0.0005,0.0001129321589050658
480,3,0.001,0.0014969716527094556
480,3,0.005,0.22096186620039526
480,3,0.01,0.7071420595966267
480,3,0.05,0.9999999388145175
481,3,0.0001,2.1202073086090678e-07
481,3,0.0005,0.00011383399637787672
481,3,0.001,0.001508337224271794
481,3,0.005,0.2220098219145663
481,3,0.01,0.7086585554252556
481,3,0.05,0.9999999415240424
482,3,0.0001,2.1377788661514074e-07
482,3,0.0005,0.00011474104016973019
482,3,0.001,0.0015197626909696504
482,3,0.005,0.2230590820924403
482,3,0.01,0.7101693088742822
482,3,0.05,0.9999999441142461
483,3,0.0001,2.1554587070760078e-07
483,3,0.0005,0.00011565330845808575
483,3,0.001,0.0015312482188890586
483,3,0.005,0.22410963467846634
483,3,0.01,0.7116743220909973
483,3,0.05,0.9999999465903511
484,3,0.0001,2.1732472677005177e-07
484,3,0.0005,0.00011657081943827752
484,3,0.001,0.0015427939740455532
484,3,0.005,0.22516146762545675
484,3,0.01,0.7131735974448239
484,3,0.05,0.9999999489573527
485,3,0.0001,2.1911449865630317e-07
485,3,0.0005,0.0001174935913234032
485,3,0.001,0.0015544001223828374
485,3,0.005,0.2262145688949193
485,3,0.01,0.7146671375249476
485,3,0.05,0.9999999512200289
486,3,0.0001,2.2091523010914216e-07
486,3,0.0005,0.00011842164234432406
486,3,0.001,0.001566066829772117
486,3,0.005,0.22726892645739039
486,3,0.01,0.7161549451379586
486,3,0.05,0.9999999533829504
487,3,0.0001,2.227269649823782e-07
487,3,0.0005,0.00011935499074966494
487,3,0.001,0.0015777942620111007
487,3,0.005,0.22832452829276095
487,3,0.01,0.7176370233055035
487,3,0.05,0.9999999554504884
488,3,0.0001,2.245497472408431e-07
488,3,0.0005,0.00012029365480559218
488,3,0.001,0.0015895825848227796
488,3,0.005,0.22938136239060547
488,3,0.01,0.7191133752619466
488,3,0.05,0.999999957426824
489,3,0.0001,2.263836211824355e-07
489,3,0.0005,0.00012123765279592469
489,3,0.001,0.0016014319638549823
489,3,0.005,0.23043941675050006
489,3,0.01,0.720584004452043
489,3,0.05,0.9999999593159563
490,3,0.0001,2.2822863077198718e-07
490,3,0.0005,0.00012218700302168983
490,3,0.001,0.0016133425646787103
490,3,0.005,0.23149867938234947
490,3,0.01,0.7220489145286224
490,3,0.05,0.9999999611217103
491,3,0.0001,2.3008482030739685e-07
491,3,0.0005,0.00012314172380156752
491,3,0.001,0.0016253145527880264
491,3,0.005,0.2325591383066985
491,3,0.01,0.7235081093502828
491,3,0.05,0.9999999628477442
492,3,0.0001,2.3195223397554088e-07
492,3,0.0005,0.00012410183347166814
492,3,0.001,0.0016373480935986118
492,3,0.005,0.23362078155505162
492,3,0.01,0.7249615929790961
492,3,0.05,0.9999999644975566
493,3,0.0001,2.3383091640738485e-07
493,3,0.0005,0.00012506735038508854
493,3,0.001,0.0016494433524466556
493,3,0.005,0.23468359717018183
493,3,0.01,0.726409369678324
493,3,0.05,0.9999999660744939
494,3,0.0001,2.3572091190082745e-07
494,3,0.0005,0.00012603829291246704
494,3,0.001,0.001661600494588411
494,3,0.005,0.23574757320644268
494,3,0.01,0.7278514439101447
494,3,0.05,0.9999999675817564
495,3,0.0001,2.3762226508683426e-07
495,3,0.0005,0.00012701467944153944
495,3,0.001,0.001673819685199085
495,3,0.005,0.2368126977300753
495,3,0.01,0.7292878203333916
495,3,0.05,0.9999999690224045
496,3,0.0001,2.395350205963709e-07
496,3,0.0005,0.00012799652837680586
496,3,0.001,0.0016861010893716166
496,3,0.005,0.23787895881951004
496,3,0.01,0.7307185038013024
496,3,0.05,0.9999999703993655
497,3,0.0001,2.414592230604029e-07
497,3,0.0005,0.000128983858140308
497,3,0.001,0.0016984448721163448
497,3,0.005,0.23894634456567188
497,3,0.01,0.73214349935928
497,3,0.05,0.9999999717154385
498,3,0.0001,2.433949175539851e-07
498,3,0.0005,0.00012997668717062982
498,3,0.001,0.0017108511983594532
498,3,0.005,0.24001484307227772
498,3,0.01,0.7335628122426641
498,3,0.05,0.9999999729733007
499,3,0.0001,2.4534214859706083e-07
499,3,0.0005,0.0001309750339235638
499,3,0.001,0.0017233202329424158
499,3,0.005,0.2410844424561327
499,3,0.01,0.7349764478745145
499,3,0.05,0.999999974175512
500,3,0.0001,2.473009614867294e-07
500,3,0.0005,0.0001319789168714447
500,3,0.001,0.001735852140621219
500,3,0.005,0.24215513084742524
500,3,0.01,0.7363844118634066
500,3,0.05,0.9999999753245206
10,4,0.0001,0.0
10,4,0.0005,7.882583474838611e-15
10,4,0.001,2.509104035652854e-13
10,4,0.005,7.712337435350491e-10
10,4,0.01,2.4167843171163383e-08
10,4,0.05,6.368983144533491e-05
11,4,0.0001,0.0
11,4,0.0005,1.4432899320127035e-14
11,4,0.001,4.597433544972773e-13
11,4,0.005,1.4080406840477622e-09
11,4,0.01,4.393892638621111e-08
11,4,0.05,0.00011193023676758784
12,4,0.0001,0.0
12,4,0.0005,2.4646951146678475e-14
12,4,0.001,7.87370169064161e-13
12,4,0.005,2.403733878608705e-09
12,4,0.01,7.469708285245957e-08
12,4,0.05,0.00018394627042728207
13,4,0.0001,0.0
13,4,0.0005,4.007905118896815e-14
13,4,0.001,1.2784218128558678e-12
13,4,0.005,3.889805921808431e-09
13,4,0.01,1.2037294516709096e-07
13,4,0.05,0.00028656911839231025
14,4,0.0001,0.0
14,4,0.0005,6.228351168147128e-14
14,4,0.001,1.987077169474105e-12
14,4,0.005,6.025621668293013e-09
14,4,0.01,1.8568942838914637e-07
14,4,0.05,0.00042739047087758664
15,4,0.0001,0.0
15,4,0.0005,9.348077867343818e-14
15,4,0.001,2.97806224125452e-12
15,4,0.005,9.000813094850457e-09
15,4,0.01,2.7621807408007015e-07
15,4,0.05,0.0006146828696831363
16,4,0.0001,0.0
16,4,0.0005,1.3589129821411916e-13
16,4,0.001,4.32809343919871e-12
16,4,0.005,1.3037606882981834e-08
16,4,0.01,3.984317458183284e-07
16,4,0.05,0.0008573116590447905
17,4,0.0001,1.1102230246251565e-16
17,4,0.0005,1.9240165016753963e-13
17,4,0.001,6.126432694486539e-12
17,4,0.005,1.839308660933625e-08
17,4,0.01,5.597537924284524e-07
17,4,0.05,0.0011646414589029375
18,4,0.0001,1.1102230246251565e-16
18,4,0.0005,2.6634250360757505e-13
18,4,0.001,8.47566461459337e-12
18,4,0.005,2.5361389544009683e-08
18,4,0.01,7.686037959420133e-07
18,4,0.05,0.0015464396333420005
19,4,0.0001,1.1102230246251565e-16
19,4,0.0005,3.6126657221302594e-13
19,4,0.001,1.1493139773222083e-11
19,4,0.005,3.4275840055109086e-08
19,4,0.01,1.034440014646698e-06
19,4,0.05,0.0020127788321212536
20,4,0.0001,1.1102230246251565e-16
20,4,0.0005,4.815037257799304e-13
20,4,0.001,1.531130777721046e-11
20,4,0.005,4.551101928651491e-08
20,4,0.01,1.3677986329119207e-06
20,4,0.05,0.0025739403346523027
21,4,0.0001,2.220446049250313e-16
21,4,0.0005,6.317169010117141e-13
21,4,0.001,2.007938260106812e-11
21,4,0.005,5.948477332928803e-08
21,4,0.01,1.7803299230401137e-06
21,4,0.05,0.0032403196189078054
22,4,0.0001,2.220446049250313e-16
22,4,0.0005,8.171241461241152e-13
22,4,0.001,2.5963453609278986e-11
22,4,0.005,7.666016099694417e-08
22,4,0.01,2.284831424281819e-06
22,4,0.05,0.004022335308372482
23,4,0.0001,3.3306690738754696e-16
23,4,0.0005,1.0437206654501097e-12
23,4,0.001,3.31479288462333e-11
23,4,0.005,9.754734076050653e-08
23,4,0.01,2.895278240711008e-06
23,4,0.05,0.004930342414472988
24,4,0.0001,4.440892098500626e-16
24,4,0.0005,1.3177237079275983e-12
24,4,0.001,4.1836201170042386e-11
24,4,0.005,1.2270539917480505e-07
24,4,0.01,3.6268505571035448e-06
24,4,0.05,0.005974550586488658
25,4,0.0001,5.551115123125783e-16
25,4,0.0005,1.6465717678215697e-12
25,4,0.001,5.225164745326083e-11
25,4,0.005,1.527441210180669e-07
25,4,0.01,4.495958469075134e-06
25,4,0.05,0.007164947902586594
26,4,0.0001,6.661338147750939e-16
26,4,0.0005,2.0377033393970123e-12
26,4,0.001,6.463862778360863e-11
26,4,0.005,1.883257021439988e-07
26,4,0.01,5.520264222291793e-06
26,4,0.05,0.008511230581506823
27,4,0.0001,7.771561172376096e-16
27,4,0.0005,2.4997781622460025e-12
27,4,0.001,7.926315159778596e-11
27,4,0.005,2.3016640682271827e-07
27,4,0.01,6.718701953678519e-06
27,4,0.05,0.010022738861930836
28,4,0.0001,9.992007221626409e-16
28,4,0.0005,3.0419000651704664e-12
28,4,0.001,9.641398790449784e-11
28,4,0.005,2.790381691264443e-07
28,4,0.01,8.111495021445592e-06
28,4,0.05,0.011708399183360196
29,4,0.0001,1.2212453270876722e-15
29,4,0.0005,3.674172077694493e-12
29,4,0.001,1.1640310937366394e-10
29,4,0.005,3.3577013980323756e-07
29,4,0.01,9.720171014748757e-06
29,4,0.05,0.013576672706277826
30,4,0.0001,1.4432899320127035e-15
30,4,0.0005,4.407141318552021e-12
30,4,0.001,1.3956746869325798e-10
30,4,0.005,4.0125018041514693e-07
30,4,0.01,1.1567574525472857e-05
30,4,0.05,0.015635510128533037
31,4,0.0001,1.6653345369377348e-15
31,4,0.0005,5.2524651295016156e-12
31,4,0.001,1.6626877652470284e-10
31,4,0.005,4.764263039636063e-07
31,4,0.01,1.3677877766626878e-05
31,4,0.05,0.017892312687543543
32,4,0.0001,1.9984014443252818e-15
32,4,0.0005,6.222578008419077e-12
32,4,0.001,1.9689516683740749e-10
32,4,0.005,5.623080643335499e-07
32,4,0.01,1.607658911728649e-05
32,4,0.05,0.02035389918246433
33,4,0.0001,2.3314683517128287e-15
33,4,0.0005,7.330691609297446e-12
33,4,0.001,2.3186175202027925e-10
33,4,0.005,6.599678946672682e-07
33,4,0.01,1.8790559674020102e-05
33,4,0.05,0.02302647880552111
34,4,0.0001,2.7755575615628914e-15
34,4,0.0005,8.591016786851924e-12
34,4,0.001,2.716115110601436e-10
34,4,0.005,7.705423957782287e-07
34,4,0.01,2.1847987884071607e-05
34,4,0.05,0.02591562953596349
35,4,0.0001,3.219646771412954e-15
35,4,0.0005,1.0018763596519875e-11
35,4,0.001,3.1661628874246617e-10
35,4,0.005,8.952335748269036e-07
35,4,0.01,2.5278422335683892e-05
35,4,0.05,0.02902628182240652
36,4,0.0001,3.774758283725532e-15
36,4,0.0005,1.162980822755344e-11
36,4,0.001,3.673772397405628e-10
36,4,0.005,1.0353100363680312e-06
36,4,0.01,2.9112762779170964e-05
36,4,0.05,0.032362707258672074
37,4,0.0001,4.3298697960381105e-15
37,4,0.0005,1.3441359136834308e-11
37,4,0.001,4.2442616088322893e-10
37,4,0.005,1.1921081255472643e-06
37,4,0.01,3.338325944812759e-05
37,4,0.05,0.03592851194368085
38,4,0.0001,4.9960036108132044e-15
38,4,0.0005,1.547151295966387e-11
38,4,0.001,4.883261572885544e-10
38,4,0.005,1.36703302411334e-06
38,4,0.01,3.812351075072051e-05
38,4,0.05,0.039726634206652234
39,4,0.0001,5.773159728050814e-15
39,4,0.0005,1.7739254509763214e-11
39,4,0.001,5.596724195200409e-10
39,4,0.005,1.5615598010221277e-06
39,4,0.01,4.3368459397785664e-05
39,4,0.05,0.04375934637410128
40,4,0.0001,6.5503158452884236e-15
40,4,0.0005,2.0265011890785445e-11
40,4,0.001,6.390931117650211e-10
40,4,0.005,1.777234417632556e-06
40,4,0.01,4.9154387033900626e-05
40,4,0.05,0.04802826025421525
41,4,0.0001,7.438494264988549e-15
41,4,0.0005,2.3069990362500903e-11
41,4,0.001,7.272499269461719e-10
41,4,0.005,2.015674688049529e-06
41,4,0.01,5.55189074337159e-05
41,4,0.05,0.05253433601655777
42,4,0.0001,8.43769498715119e-15
42,4,0.0005,2.617672745230948e-11
42,4,0.001,8.248396410337477e-10
42,4,0.005,2.278571197167345e-06
42,4,0.01,6.250095832627256e-05
42,4,0.05,0.057277894150158826
43,4,0.0001,9.547918011776346e-15
43,4,0.0005,2.960864886603076e-11
43,4,0.001,9.325940020232792e-10
43,4,0.005,2.5676881738601054e-06
43,4,0.01,7.01407919082575e-05
43,4,0.05,0.06225863019043998
44,4,0.0001,1.0880185641326534e-14
44,4,0.0005,3.339073462171882e-11
44,4,0.001,1.0512813952701094e-09
44,4,0.005,2.884864323760006e-06
44,4,0.01,7.847996410270675e-05
44,4,0.05,0.06747563191468331
45,4,0.0001,1.2212453270876722e-14
45,4,0.0005,3.754896393814988e-11
45,4,0.001,1.1817069545116965e-09
45,4,0.005,3.2320136198471516e-06
45,4,0.01,8.756132262244254e-05
45,4,0.05,0.07292739871651754
46,4,0.0001,1.3655743202889425e-14
46,4,0.0005,4.211053727942726e-11
46,4,0.001,1.3247136720906383e-09
46,4,0.005,3.611126052294189e-06
46,4,0.01,9.742899389209025e-05
46,4,0.05,0.07861186288184474
47,4,0.0001,1.532107773982716e-14
47,4,0.0005,4.710409839958629e-11
47,4,0.001,1.4811836201999995e-09
47,4,0.005,4.024268338898018e-06
47,4,0.01,0.00010812836888307586
47,4,0.05,0.08452641250148252
48,4,0.0001,1.709743457922741e-14
48,4,0.0005,5.2559401275686923e-11
48,4,0.001,1.6520378398610092e-09
48,4,0.005,4.473584595432456e-06
48,4,0.01,0.00011970608791389559
48,4,0.05,0.09066791576931599
49,4,0.0001,1.8984813721090177e-14
49,4,0.0005,5.850764317472112e-11
49,4,0.001,1.8382377842129927e-09
49,4,0.005,4.961296968475359e-06
49,4,0.01,0.00013221002446728303
49,4,0.05,0.09703274642870696
50,4,0.0001,2.1094237467877974e-14
50,4,0.0005,6.498146465361287e-11
50,4,0.001,2.040786095669489e-09
50,4,0.005,5.4897062294889665e-06
50,4,0.01,0.0001456892680717914
50,4,0.05,0.10361681014414348
51,4,0.0001,2.3425705819590803e-14
51,4,0.0005,7.201461649231078e-11
51,4,0.001,2.2607272720520655e-09
51,4,0.005,6.061192332373899e-06
51,4,0.01,0.0001601941062984169
51,4,0.05,0.1104155715894315
52,4,0.0001,2.5868196473766147e-14
52,4,0.0005,7.964251480530038e-11
52,4,0.001,2.4991481106795277e-09
52,4,0.005,6.678214934385807e-06
52,4,0.01,0.00017577600591678344
52,4,0.05,0.11742408205803134
53,4,0.0001,2.853273173286652e-14
53,4,0.0005,8.790201899699923e-11
53,4,0.001,2.757179040635549e-09
53,4,0.005,7.343313880747715e-06
53,4,0.01,0.0001924875932574066
53,4,0.05,0.1246370074152986
54,4,0.0001,3.1530333899354446e-14
54,4,0.0005,9.683132073945444e-11
54,4,0.001,3.0359946778801827e-09
54,4,0.005,8.059109655067509e-06
54,4,0.01,0.00021038263382400224
54,4,0.05,0.1320486562262867
55,4,0.0001,3.4638958368304884e-14
55,4,0.0005,1.0647005499464512e-10
55,4,0.001,3.3368143803613748e-09
55,4,0.005,8.828303794117254e-06
55,4,0.01,0.00022951601119791665
55,4,0.05,0.13965300790636037
56,4,0.0001,3.808064974464287e-14
56,4,0.0005,1.168596330813898e-10
56,4,0.001,3.660903358237988e-09
56,4,0.005,9.653679269749915e-06
56,4,0.01,0.00024994370527642307
56,4,0.05,0.1474437407550635
57,4,0.0001,4.1744385725905886e-14
57,4,0.0005,1.2804279858613654e-10
57,4,0.001,4.009573340013617e-09
57,4,0.005,1.05381008370653e-05
57,4,0.01,0.0002717227698862956
57,4,0.05,0.15541425974642864
58,4,0.0001,4.5630166312093934e-14
58,4,0.0005,1.4006396042987035e-10
58,4,0.001,4.384183016625798e-09
58,4,0.005,1.1484515350157487e-05
58,4,0.01,0.0002949113098096312
58,4,0.05,0.1635577239611915
59,4,0.0001,4.984901380566953e-14
59,4,0.0005,1.529690818458107e-10
59,4,0.001,4.786139151669033e-09
59,4,0.005,1.2495952045554759e-05
59,4,0.01,0.00031956845726144323
59,4,0.05,0.17186707355810704
60,4,0.0001,5.440092820663267e-14
60,4,0.0005,1.668059024240165e-10
60,4,0.001,5.216897247528607e-09
60,4,0.005,1.3575522794573303e-05
60,4,0.01,0.0003457543478552205
60,4,0.05,0.1803350561927819
61,4,0.0001,5.917488721252084e-14
61,4,0.0005,1.816236050444786e-10
61,4,0.001,5.6779623225367e-09
61,4,0.005,1.472642232536181e-05
61,4,0.01,0.00037353009609220056
61,4,0.05,0.18895425280307598
62,4,0.0001,6.439293542825908e-14
62,4,0.0005,1.974732599663298e-10
62,4,0.001,6.1708894660839064e-09
62,4,0.005,1.595192841341575e-05
62,4,0.01,0.00040295777040855185
62,4,0.05,0.19771710269020804
63,4,0.0001,6.994405055138486e-14
63,4,0.0005,2.1440749176093732e-10
63,4,0.001,6.697284504753043e-09
63,4,0.005,1.7255402044003e-05
63,4,0.01,0.00043410036781432737
63,4,0.05,0.20661592783420935
64,4,0.0001,7.582823258189819e-14
64,4,0.0005,2.3248081237881024e-10
64,4,0.001,7.2588054456090845e-09
64,4,0.005,1.864028754450242e-05
64,4,0.01,0.00046702178815671846
64,4,0.05,0.2156429563913025
65,4,0.0001,8.215650382226158e-14
65,4,0.0005,2.517493991049946e-10
65,4,0.001,7.857162032109954e-09
65,4,0.005,2.0110112689097903e-05
65,4,0.01,0.0005017868080383625
65,4,0.05,0.2247903453291571
66,4,0.0001,8.892886427247504e-14
66,4,0.0005,2.722710945590734e-10
66,4,0.001,8.494117520463362e-09
66,4,0.005,2.166848877471761e-05
66,4,0.01,0.0005384610544215684
66,4,0.05,0.2340502021637879
67,4,0.0001,9.603429163007604e-14
67,4,0.0005,2.941059618066788e-10
67,4,0.001,9.17148890167141e-09
67,4,0.005,2.3319110670549925e-05
67,4,0.01,0.0005771109779487693
67,4,0.05,0.24341460576913265
68,4,0.0001,1.0369483049998962e-13
68,4,0.0005,3.173155072033751e-10
68,4,0.001,9.891147678686707e-09
68,4,0.005,2.506575684024792e-05
68,4,0.01,0.000617803826005181
68,4,0.05,0.25287562623707216
69,4,0.0001,1.1179945857975326e-13
69,4,0.0005,3.4196334652847327e-10
69,4,0.001,1.0655020421523886e-08
69,4,0.005,2.6912289337710504e-05
69,4,0.01,0.0006606076155545315
69,4,0.05,0.26242534377189863
70,4,0.0001,1.2034817586936697e-13
70,4,0.0005,3.681149829404262e-10
70,4,0.001,1.1465089766460324e-08
70,4,0.005,2.886265377788355e-05
70,4,0.01,0.0007055911057716191
70,4,0.05,0.2720558666089429
71,4,0.0001,1.2945200467129325e-13
71,4,0.0005,3.9583758493222376e-10
71,4,0.001,1.2323395193192255e-08
71,4,0.005,3.092087928191489e-05
71,4,0.01,0.0007528237704996776
71,4,0.05,0.2817593479523286
72,4,0.0001,1.3911094498553211e-13
72,4,0.0005,4.25200541442905e-10
72,4,0.001,1.323203313585708e-08
72,4,0.005,3.3091078397218254e-05
72,4,0.01,0.0008023757705554191
72,4,0.05,0.29152800193160244
73,4,0.0001,1.4932499681208355e-13
73,4,0.0005,4.562753508352557e-10
73,4,0.001,1.4193158204278689e-08
73,4,0.005,3.5377446994666606e-05
73,4,0.01,0.0008543179259079547
73,4,0.05,0.30135411858134287
74,4,0.0001,1.602051824534101e-13
74,4,0.0005,4.891349547619939e-10
74,4,0.001,1.5208983850101276e-08
74,4,0.005,3.7784264140583446e-05
74,4,0.01,0.0009087216877532445
74,4,0.05,0.3112300778517698
75,4,0.0001,1.716404796070492e-13
75,4,0.0005,5.238550704333989e-10
75,4,0.001,1.6281782921900856e-08
75,4,0.005,4.0315891947084737e-05
75,4,0.01,0.0009656591105073886
75,4,0.05,0.3211483626619278
76,4,0.0001,1.836308882730009e-13
76,4,0.0005,5.605127473273797e-10
76,4,0.001,1.7413887998252164e-08
76,4,0.005,4.297677539866207e-05
76,4,0.01,0.001025202823739635
76,4,0.05,0.3311015710101495
77,4,0.0001,1.963984530561902e-13
77,4,0.0005,5.991876994571044e-10
77,4,0.001,1.86076929420409e-08
77,4,0.005,4.577144215711648e-05
77,4,0.01,0.0010874260040674155
77,4,0.05,0.34108242715933823
78,4,0.0001,2.0983215165415459e-13
78,4,0.0005,6.399614171925805e-10
78,4,0.001,1.9865652567396808e-08
78,4,0.005,4.8704502344842915e-05
78,4,0.01,0.0011524023470316225
78,4,0.05,0.3510837919170533
79,4,0.0001,2.240430063693566e-13
79,4,0.0005,6.829177223721672e-10
79,4,0.001,2.119028397196132e-08
79,4,0.005,5.178064830646534e-05
79,4,0.01,0.001220206038973437
79,4,0.05,0.3610986720325483
80,4,0.0001,2.389199948993337e-13
80,4,0.0005,7.281422131910631e-10
80,4,0.001,2.2584167203021366e-08
80,4,0.005,5.500465435070989e-05
80,4,0.01,0.0012909117289302552
80,4,0.05,0.37112022873478745
81,4,0.0001,2.545741395465484e-13
81,4,0.0005,7.757232634020284e-10
81,4,0.001,2.404994547955397e-08
81,4,0.005,5.838137647073971e-05
81,4,0.01,0.0013645945005695825
81,4,0.05,0.3811417854370268
82,4,0.0001,2.7111646261346323e-13
82,4,0.0005,8.257510231146625e-10
82,4,0.001,2.559032608040468e-08
82,4,0.005,6.191575204561595e-05
82,4,0.01,0.0014413298441767752
82,4,0.05,0.39115683463491335
83,4,0.0001,2.8843594179761567e-13
83,4,0.0005,8.783179739069169e-10
83,4,0.001,2.7208081232465986e-08
83,4,0.005,6.561279952188581e-05
83,4,0.01,0.0015211936287157224
83,4,0.05,0.40115904402613656
84,4,0.0001,3.0664359940146824e-13
84,4,0.0005,9.33519039847397e-10
84,4,0.001,2.8906048332721923e-08
84,4,0.005,6.947761807674091e-05
84,4,0.01,0.001604262073976015
84,4,0.05,0.4111422618805405
85,4,0.0001,3.2585045772748344e-13
85,4,0.0005,9.9145103238385e-10
85,4,0.001,3.068713094744879e-08
85,4,0.005,7.351538726185769e-05
85,4,0.01,0.0016906117228240314
85,4,0.05,0.42110052169030854
86,4,0.0001,3.459454944731988e-13
86,4,0.0005,1.0522135385215847e-09
86,4,0.001,3.2554299256304375e-08
86,4,0.005,7.773136663014046e-05
86,4,0.01,0.001780319413571707
86,4,0.05,0.4310280461302938
87,4,0.0001,3.6692870963861424e-13
87,4,0.0005,1.115908254689657e-09
87,4,0.001,3.451059071846174e-08
87,4,0.005,8.213089534414575e-05
87,4,0.01,0.0018734622524773092
87,4,0.05,0.44091925035891255
88,4,0.0001,3.8902214782865485e-13
88,4,0.0005,1.1826390977631718e-09
88,4,0.001,3.655911062772077e-08
88,4,0.005,8.671939176740917e-05
88,4,0.01,0.001970117586392206
88,4,0.05,0.4507687446901827
89,4,0.0001,4.122258090433206e-13
89,4,0.0005,1.2525127601747954e-09
89,4,0.001,3.870303311170886e-08
89,4,0.005,9.1502353039008e-05
89,4,0.01,0.002070362975566842
89,4,0.05,0.4605713366674937
90,4,0.0001,4.3642867098014904e-13
90,4,0.0005,1.3256379327586387e-09
90,4,0.001,4.094560113188095e-08
90,4,0.005,9.648535463202546e-05
90,4,0.01,0.0021742761666277977
90,4,0.05,0.47032203256963045
91,4,0.0001,4.617417559416026e-13
91,4,0.0005,1.4021259708840716e-09
91,4,0.001,4.329012792680942e-08
91,4,0.005,0.00010167404989547268
91,4,0.01,0.002281935065738483
91,4,0.05,0.4800160383793134
92,4,0.0001,4.881650639276813e-13
92,4,0.0005,1.4820907834334207e-09
92,4,0.001,4.573999656809491e-08
92,4,0.005,0.00010707416958088967
92,4,0.01,0.00239341771195567
92,4,0.05,0.48964876024422266
93,4,0.0001,5.159206395433102e-13
93,4,0.0005,1.5656486107573642e-09
93,4,0.001,4.829866173672315e-08
93,4,0.005,0.00011269152135362503
93,4,0.01,0.0025088022507903096
93,4,0.05,0.4992158044600532
94,4,0.0001,5.448974604860268e-13
94,4,0.0005,1.652918024674932e-09
94,4,0.001,5.096964950102034e-08
94,4,0.005,0.00011853198928946096
94,4,0.01,0.0026281669079870618
94,4,0.05,0.5087129770046437
95,4,0.0001,5.750955267558311e-13
95,4,0.0005,1.7440205946073206e-09
95,4,0.001,5.3756558093809304e-08
95,4,0.005,0.00012460153335658308
95,4,0.01,0.0027515899635285335
95,4,0.05,0.518136282651665
96,4,0.0001,6.066258606551855e-13
96,4,0.0005,1.8390802214440782e-09
96,4,0.001,5.666305868956556e-08
96,4,0.005,0.0001309061888833396
96,4,0.01,0.002879149725876662
96,4,0.05,0.5274819236917064
97,4,0.0001,6.394884621840902e-13
97,4,0.0005,1.9382231375431047e-09
97,4,0.001,5.969289607055117e-08
97,4,0.005,0.00013745206601301074
97,4,0.01,0.0030109245064587897
97,4,0.05,0.5367462982879203
98,4,0.0001,6.7390537594747e-13
98,4,0.0005,2.0415785728644664e-09
98,4,0.001,6.284988884885934e-08
98,4,0.005,0.00014424534914381226
98,4,0.01,0.0031469925944083155
98,4,0.05,0.5459259984926641
99,4,0.0001,7.096545573404001e-13
99,4,0.0005,2.1492783108811864e-09
99,4,0.001,6.613793035459281e-08
99,4,0.005,0.00015129229635746366
99,4,0.01,0.0032874322315664672
99,4,0.05,0.5550178079507685
100,4,0.0001,7.469580509678053e-13
100,4,0.0005,2.2614565775569417e-09
100,4,0.001,6.956098930199772e-08
100,4,0.005,0.00015859923883410065
100,4,0.01,0.0034323215877545277
100,4,0.05,0.5640186993142899
101,4,0.0001,7.858158568296858e-13
101,4,0.0005,2.378250596457576e-09
101,4,0.001,7.312311001150817e-08
101,4,0.005,0.0001661725802551972
101,4,0.01,0.003581738736323503
101,4,0.05,0.5729258313927748
102,4,0.0001,8.262279749260415e-13
102,4,0.0005,2.4998000336395876e-09
102,4,0.001,7.682841329792467e-08
102,4,0.005,0.00017401879619449723
102,4,0.01,0.003735761629987455
102,4,0.05,0.5817365460621624
103,4,0.0001,8.683054275593349e-13
103,4,0.0005,2.6262473307170353e-09
103,4,0.001,8.068109691450331e-08
103,4,0.005,0.00018214443349739984
103,4,0.01,0.0038944680769485984
103,4,0.05,0.5904483649546489
104,4,0.0001,9.12048214729566e-13
104,4,0.0005,2.7577379269061453e-09
104,4,0.001,8.468543621908964e-08
104,4,0.005,0.00019055610964879843
104,4,0.01,0.004057935717318606
104,4,0.05,0.5990589859509096
105,4,0.0001,9.575673587391975e-13
105,4,0.0005,2.8944197039137975e-09
105,4,0.001,8.88457845071855e-08
105,4,0.005,0.0001992605121301505
105,4,0.01,0.004226241999843561
105,4,0.05,0.6075662794952151
106,4,0.0001,1.0048628595882292e-12
106,4,0.0005,3.036443652071341e-09
106,4,0.001,9.31665739001275e-08
106,4,0.005,0.00020826439776633343
106,4,0.01,0.004399464158937216
106,4,0.05,0.6159682847530811
107,4,0.0001,1.0540457395791236e-12
107,4,0.0005,3.1839633152230817e-09
107,4,0.001,9.765231590019852e-08
107,4,0.005,0.00021757459206084295
107,4,0.01,0.00457767919202845
107,4,0.05,0.6242632056302096
108,4,0.0001,1.1051159987118808e-12
108,4,0.0005,3.337135345837794e-09
108,4,0.001,1.0230760139062767e-07
108,4,0.005,0.00022719798852266493
108,4,0.01,0.004760963837225907
108,4,0.05,0.6324494066705991
109,4,0.0001,1.1581846592889633e-12
109,4,0.0005,3.496118949897209e-09
109,4,0.001,1.0713710207888028e-07
109,4,0.005,0.00023714154798215592
109,4,0.01,0.004949394551307829
109,4,0.05,0.6405254088508294
110,4,0.0001,1.213251721310371e-12
110,4,0.0005,3.661076664052132e-09
110,4,0.001,1.1214557027461325e-07
110,4,0.005,0.000247412297898153
110,4,0.01,0.005143047488037178
110,4,0.05,0.6484898852866663
111,4,0.0001,1.2704282070785666e-12
111,4,0.0005,3.832173578466325e-09
111,4,0.001,1.173378397778535e-07
111,4,0.005,0.0002580173316557577
